FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,HOLIDAY,DEP_DELAY_NEW,DISTANCE,aver_temp,total_snow,aver_wind_speed,precipitation,aver_visibility,label
2018-01-29,DL,1549,MSP,MN,ATL,GA,1755,1750.0,0,0.0,907.0,-14.0,0.0,5.88,0.0,10.0,0.0
2018-01-04,DL,1864,BTR,LA,ATL,GA,1520,1515.0,0,0.0,448.0,2.5,0.0,6.5,0.0,10.0,0.0
2018-01-11,WN,538,ABQ,NM,PHX,AZ,1800,1836.0,0,36.0,328.0,4.0,0.0,21.63,0.0,10.0,1.0
2018-01-12,AS,17,PHL,PA,SEA,WA,1653,1703.0,1,10.0,2378.0,13.0,0.0,16.13,0.0,6.5,0.0
2018-01-13,AA,1988,ALB,NY,CLT,NC,1440,1456.0,1,16.0,646.0,-5.5,0.8,18.13,6.7,8.63,1.0
2018-01-18,EV,5501,DTW,MI,CLE,OH,835,1004.0,0,89.0,95.0,-7.0,0.0,21.63,0.0,10.0,1.0
2018-01-22,AA,2139,BOS,MA,DCA,VA,1200,1154.0,0,0.0,399.0,2.0,0.0,5.38,1.7,6.88,0.0
2018-01-04,DL,1819,MKE,WI,MSP,MN,851,846.0,0,0.0,297.0,-14.5,0.0,18.75,0.0,10.0,0.0
2018-01-19,9E,3350,LGA,NY,BGR,ME,1429,1428.0,0,0.0,378.0,-0.5,0.0,15.13,0.0,10.0,0.0
2018-01-24,B6,796,ATL,GA,BOS,MA,1947,1941.0,0,0.0,946.0,6.5,0.0,14.13,0.0,10.0,0.0
2018-01-10,B6,403,JFK,NY,SJU,PR,948,945.0,0,0.0,1598.0,1.5,0.0,9.13,0.0,10.0,0.0
2018-01-13,YX,4438,DCA,VA,PHL,PA,1545,1619.0,1,34.0,119.0,5.0,0.1,21.5,0.1,8.38,1.0
2018-01-31,DL,1952,DSM,IA,ATL,GA,545,545.0,0,0.0,743.0,3.0,0.0,17.13,0.0,10.0,0.0
2018-01-03,WN,623,MDW,IL,SFO,CA,825,823.0,0,0.0,1855.0,-11.0,0.0,17.5,0.0,10.0,0.0
2018-01-01,DL,867,DTW,MI,PBI,FL,1215,1218.0,1,3.0,1086.0,-14.0,0.0,13.5,0.0,9.0,0.0
2018-01-17,AA,1921,CLT,NC,JAX,FL,2030,2057.0,0,27.0,328.0,-2.0,3.2,11.88,4.0,7.0,1.0
2018-01-11,WN,214,LAS,NV,SMF,CA,1145,1147.0,0,2.0,397.0,9.5,0.0,3.63,0.0,10.0,0.0
2018-01-10,9E,3951,DCA,VA,JFK,NY,910,913.0,0,3.0,213.0,1.5,0.0,6.0,0.0,10.0,0.0
2018-01-13,MQ,3557,CLL,TX,DFW,TX,510,512.0,1,2.0,164.0,3.0,0.0,13.0,0.0,10.0,0.0
2018-01-23,AS,315,SFO,CA,SEA,WA,1435,1426.0,0,0.0,679.0,10.5,0.0,5.25,0.0,10.0,0.0
2018-01-02,YV,6288,MSP,MN,IAH,TX,1030,1028.0,1,0.0,1034.0,-17.0,0.1,17.0,0.1,10.0,0.0
2018-01-16,DL,2189,PDX,OR,SLC,UT,1040,1038.0,0,0.0,630.0,10.0,0.0,7.38,2.0,8.75,0.0
2018-01-18,WN,366,DAL,TX,AUS,TX,1215,1218.0,0,3.0,189.0,0.5,0.0,10.75,0.0,10.0,0.0
2018-01-27,UA,2143,SFO,CA,SAN,CA,917,908.0,0,0.0,447.0,11.0,0.0,7.5,0.0,10.0,0.0
2018-01-25,EV,4157,IAH,TX,LFT,LA,1805,1801.0,0,0.0,201.0,11.5,0.0,9.63,0.0,10.0,0.0
2018-01-18,WN,1339,OAK,CA,PHX,AZ,735,747.0,0,12.0,646.0,13.5,0.0,10.13,0.2,9.0,0.0
2018-01-30,UA,1541,IAH,TX,SFO,CA,1839,1913.0,0,34.0,1635.0,11.0,0.0,10.75,0.0,10.0,1.0
2018-01-30,YV,6222,IAD,VA,IAH,TX,2219,2215.0,0,0.0,1190.0,-1.5,1.1,21.5,1.3,9.38,0.0
2018-01-24,WN,5410,DAL,TX,ELP,TX,2045,2044.0,0,0.0,562.0,9.5,0.0,5.13,0.0,10.0,0.0
2018-01-09,EV,4159,BOS,MA,CLE,OH,1850,2000.0,0,70.0,563.0,-1.0,0.0,12.5,0.0,10.0,1.0
2018-01-20,WN,5970,STL,MO,MCO,FL,1715,1718.0,0,3.0,882.0,6.5,0.0,10.63,0.0,9.0,0.0
2018-01-30,AA,1669,LGA,NY,RDU,NC,859,936.0,0,37.0,431.0,-1.0,0.0,19.63,0.0,10.0,1.0
2018-01-13,OH,5419,PIA,IL,CLT,NC,1245,1249.0,1,4.0,607.0,-11.0,0.0,15.13,0.0,10.0,0.0
2018-01-12,WN,1623,DEN,CO,ATL,GA,615,612.0,1,0.0,1199.0,3.0,0.0,13.63,0.0,10.0,0.0
2018-01-27,MQ,3329,PIT,PA,MIA,FL,1200,1153.0,0,0.0,1013.0,5.5,0.0,11.75,2.0,7.88,0.0
2018-01-25,B6,180,LGB,CA,LAS,NV,1845,1838.0,0,0.0,231.0,14.5,0.0,9.38,0.1,10.0,0.0
2018-01-24,WN,5563,HOU,TX,ELP,TX,2220,2321.0,0,61.0,677.0,11.5,0.0,10.38,0.0,10.0,1.0
2018-01-14,WN,2773,SJU,PR,BWI,MD,1435,1602.0,1,87.0,1565.0,25.5,0.0,22.63,0.6,9.88,1.0
2018-01-01,VX,1195,EWR,NJ,SFO,CA,1910,1903.0,1,0.0,2565.0,-10.5,0.0,19.5,0.0,10.0,0.0
2018-01-21,B6,403,JFK,NY,SJU,PR,948,1018.0,0,30.0,1598.0,5.0,0.0,9.63,0.0,10.0,1.0
2018-01-28,WN,4148,MDW,IL,MCO,FL,540,537.0,0,0.0,990.0,2.0,0.0,11.38,0.0,10.0,0.0
2018-01-02,EV,4028,MLU,LA,IAH,TX,530,520.0,1,0.0,262.0,-4.0,0.0,15.25,0.0,10.0,0.0
2018-01-19,DL,2936,SEA,WA,ATL,GA,625,625.0,0,0.0,2182.0,5.0,0.0,10.0,0.0,10.0,0.0
2018-01-05,WN,170,FLL,FL,ATL,GA,1800,1813.0,0,13.0,581.0,12.5,0.0,19.75,0.0,10.0,0.0
2018-01-08,B6,1615,BOS,MA,BUF,NY,2054,2111.0,0,17.0,395.0,-4.5,0.0,14.75,0.0,10.0,1.0
2018-01-10,WN,578,STL,MO,SAT,TX,2130,2122.0,0,0.0,786.0,7.5,0.0,17.63,0.1,8.75,0.0
2018-01-07,YV,6108,IAH,TX,JAX,FL,1010,1006.0,0,0.0,817.0,14.5,0.0,11.88,2.2,10.0,0.0
2018-01-28,WN,3584,PWM,ME,BWI,MD,1705,1657.0,0,0.0,452.0,4.5,0.0,12.88,0.0,10.0,0.0
2018-01-02,YX,5946,LGA,NY,BNA,TN,1825,1823.0,1,0.0,764.0,-7.0,0.0,21.13,0.0,10.0,0.0
2018-01-27,DL,2305,DTW,MI,BWI,MD,1551,1548.0,0,0.0,409.0,5.0,0.0,21.25,0.3,10.0,0.0
2018-01-29,B6,482,RSW,FL,DCA,VA,1756,1746.0,0,0.0,892.0,19.5,0.0,19.13,0.0,9.0,0.0
2018-01-26,EV,3944,AVP,PA,EWR,NJ,605,557.0,0,0.0,93.0,-2.5,0.0,7.38,0.0,10.0,0.0
2018-01-28,DL,1805,ATL,GA,MOB,AL,1905,1900.0,0,0.0,302.0,11.5,0.0,5.88,8.5,2.13,0.0
2018-01-10,UA,578,DFW,TX,ORD,IL,1035,1027.0,0,0.0,802.0,11.0,0.0,20.88,0.0,10.0,0.0
2018-01-12,AS,97,SEA,WA,ANC,AK,1335,1333.0,1,0.0,1448.0,8.5,0.0,12.0,1.2,6.0,0.0
2018-01-14,YV,6035,IAD,VA,MSY,LA,1720,1718.0,1,0.0,955.0,-6.5,0.0,13.88,0.0,10.0,0.0
2018-01-24,DL,2606,ATL,GA,SMF,CA,2025,2026.0,0,1.0,2092.0,6.5,0.0,14.13,0.0,10.0,0.0
2018-01-26,UA,1955,IAH,TX,DCA,VA,1824,1819.0,0,0.0,1208.0,14.0,0.0,11.13,0.6,10.0,0.0
2018-01-06,OO,4984,ATL,GA,SHV,LA,2241,2240.0,0,0.0,551.0,-1.5,0.0,8.88,0.0,10.0,0.0
2018-01-14,AA,2611,ABQ,NM,DFW,TX,645,639.0,1,0.0,569.0,5.5,0.0,6.5,0.0,10.0,0.0
2018-01-28,B6,602,PHX,AZ,BOS,MA,2359,2350.0,0,0.0,2300.0,19.5,0.0,12.38,0.0,10.0,0.0
2018-01-03,HA,354,LIH,HI,HNL,HI,1628,1638.0,0,10.0,102.0,21.5,0.0,18.0,0.0,10.0,0.0
2018-01-14,AA,2612,SFO,CA,DFW,TX,750,742.0,1,0.0,1464.0,13.5,0.0,8.13,0.0,10.0,0.0
2018-01-19,OO,5244,LIT,AR,ORD,IL,1435,1428.0,0,0.0,552.0,3.0,0.0,12.63,0.0,10.0,0.0
2018-01-29,DL,1423,ATL,GA,STL,MO,1159,1200.0,0,1.0,484.0,10.0,0.0,13.5,0.0,7.5,0.0
2018-01-22,DL,1930,DTW,MI,PBI,FL,825,819.0,0,0.0,1086.0,5.5,0.0,12.0,5.3,5.75,0.0
2018-01-10,UA,1152,LIH,HI,SFO,CA,1430,1426.0,0,0.0,2447.0,22.0,0.0,8.13,0.1,10.0,0.0
2018-01-06,WN,2276,BOS,MA,DEN,CO,905,905.0,0,0.0,1754.0,-15.0,0.0,20.88,0.0,10.0,0.0
2018-01-28,YV,6170,CMH,OH,IAH,TX,905,858.0,0,0.0,986.0,5.0,0.0,5.38,0.0,10.0,0.0
2018-01-10,OO,5731,IAH,TX,BHM,AL,1220,1212.0,0,0.0,562.0,13.5,0.0,9.63,0.2,10.0,0.0
2018-01-19,YV,5989,PHX,AZ,BUR,CA,2120,2203.0,0,43.0,369.0,18.0,0.0,7.13,0.0,10.0,1.0
2018-01-15,9E,3286,ATL,GA,AEX,LA,1310,1400.0,1,50.0,500.0,3.0,0.0,5.63,0.0,10.0,1.0
2018-01-05,WN,174,MDW,IL,BOS,MA,740,742.0,0,2.0,861.0,-15.0,0.0,14.38,0.0,10.0,0.0
2018-01-23,9E,3505,CVG,KY,STL,MO,1210,1227.0,0,17.0,308.0,4.0,0.3,17.38,0.5,9.25,1.0
2018-01-10,DL,1316,IAH,TX,MSP,MN,1036,1024.0,0,0.0,1034.0,13.5,0.0,9.63,0.2,10.0,0.0
2018-01-17,AA,1977,PHX,AZ,SAN,CA,1120,1113.0,0,0.0,304.0,16.0,0.0,9.25,0.0,10.0,0.0
2018-01-20,DL,1558,TPA,FL,LAX,CA,700,656.0,0,0.0,2158.0,14.5,0.0,6.0,0.0,10.0,0.0
2018-01-07,NK,757,EWR,NJ,LAS,NV,630,646.0,0,16.0,2227.0,-12.0,0.0,13.88,0.0,10.0,1.0
2018-01-30,DL,1337,HSV,AL,ATL,GA,535,530.0,0,0.0,151.0,1.0,0.0,9.75,0.0,10.0,0.0
2018-01-27,UA,1894,MSY,LA,IAH,TX,1706,1652.0,0,0.0,305.0,16.5,0.0,13.25,10.7,7.75,0.0
2018-01-02,OO,5498,ORD,IL,BNA,TN,1345,1343.0,1,0.0,409.0,-17.5,0.0,16.5,0.0,10.0,0.0
2018-01-29,NK,619,IAH,TX,SAN,CA,2130,2154.0,0,24.0,1303.0,13.0,0.0,14.88,0.0,10.0,1.0
2018-01-09,WN,1170,SFO,CA,LAX,CA,1215,1215.0,0,0.0,337.0,12.5,0.0,17.63,6.2,8.63,0.0
2018-01-17,DL,2308,MIA,FL,DTW,MI,815,809.0,0,0.0,1145.0,20.0,0.0,16.75,0.1,10.0,0.0
2018-01-04,DL,2399,SEA,WA,LAX,CA,600,557.0,0,0.0,954.0,5.0,0.0,3.0,0.0,10.0,0.0
2018-01-29,MQ,3851,COU,MO,ORD,IL,500,454.0,0,0.0,315.0,-3.5,0.2,16.0,0.2,9.38,0.0
2018-01-14,DL,1395,MCO,FL,LGA,NY,1105,1102.0,1,0.0,950.0,10.0,0.0,15.25,0.0,10.0,0.0
2018-01-11,AA,778,PHX,AZ,LAX,CA,1500,1454.0,0,0.0,370.0,15.5,0.0,2.63,0.0,10.0,0.0
2018-01-10,WN,1634,SDF,KY,DEN,CO,620,617.0,0,0.0,1024.0,9.0,0.0,12.5,0.4,6.75,0.0
2018-01-28,WN,4100,OAK,CA,DAL,TX,720,714.0,0,0.0,1468.0,13.0,0.0,7.0,0.0,10.0,0.0
2018-01-18,UA,552,CID,IA,DEN,CO,919,910.0,0,0.0,692.0,-4.0,0.0,20.75,0.0,10.0,0.0
2018-01-08,YX,3565,IND,IN,ORD,IL,1030,1023.0,0,0.0,177.0,0.5,0.0,16.0,0.1,6.75,0.0
2018-01-27,F9,1211,TPA,FL,MCI,MO,1209,1159.0,0,0.0,1048.0,20.0,0.0,17.75,0.0,10.0,0.0
2018-01-02,EV,3910,ORD,IL,EVV,IN,1925,1940.0,1,15.0,272.0,-17.5,0.0,16.5,0.0,10.0,1.0
2018-01-01,OO,5450,SFO,CA,FAT,CA,1520,1513.0,1,0.0,158.0,13.0,0.0,3.88,0.0,9.0,0.0
2018-01-18,EV,4048,EWR,NJ,ORF,VA,2145,2150.0,0,5.0,284.0,-3.5,0.0,16.0,0.0,10.0,0.0
2018-01-27,OH,5257,CLT,NC,JAN,MS,1625,1620.0,0,0.0,562.0,10.0,0.0,4.5,0.0,10.0,0.0
2018-01-12,AS,734,SEA,WA,BNA,TN,730,752.0,1,22.0,1978.0,8.5,0.0,12.0,1.2,6.0,1.0
2018-01-16,AA,700,RDU,NC,PHL,PA,610,600.0,0,0.0,337.0,2.0,0.0,3.25,0.0,10.0,0.0
2018-01-02,OO,4294,MSP,MN,LSE,WI,935,931.0,1,0.0,119.0,-17.0,0.1,17.0,0.1,10.0,0.0
2018-01-16,DL,1954,DFW,TX,ATL,GA,815,804.0,0,0.0,731.0,-4.0,0.0,21.5,0.0,10.0,0.0
2018-01-22,OH,5063,CLT,NC,GNV,FL,1145,1143.0,0,0.0,388.0,12.0,0.0,7.63,0.0,10.0,0.0
2018-01-26,UA,1252,SAT,TX,IAH,TX,1750,1743.0,0,0.0,191.0,13.5,0.0,10.13,0.7,8.0,0.0
2018-01-11,DL,779,ATL,GA,VPS,FL,1233,1231.0,0,0.0,250.0,13.0,0.0,10.75,1.2,4.75,0.0
2018-01-27,EV,5520,ATL,GA,HPN,NY,1440,1434.0,0,0.0,780.0,11.0,0.0,9.63,3.7,7.75,0.0
2018-01-19,OO,3308,PDX,OR,DAL,TX,600,551.0,0,0.0,1626.0,6.5,0.0,12.13,1.41,6.38,0.0
2018-01-09,EV,4112,IAH,TX,DSM,IA,1435,1425.0,0,0.0,802.0,12.0,0.0,6.38,0.0,10.0,0.0
2018-01-03,AA,1708,CLT,NC,DFW,TX,1330,1353.0,0,23.0,936.0,-2.5,0.0,5.25,0.0,10.0,1.0
2018-01-05,AA,2498,DCA,VA,DFW,TX,1820,1822.0,0,2.0,1192.0,-10.5,0.0,19.25,0.0,10.0,0.0
2018-01-26,EV,2834,CLT,NC,TYS,TN,1610,1558.0,0,0.0,177.0,7.0,0.0,4.75,0.0,10.0,0.0
2018-01-19,OO,3079,PHX,AZ,ASE,CO,935,944.0,0,9.0,491.0,18.0,0.0,7.13,0.0,10.0,0.0
2018-01-07,DL,1176,ATL,GA,BUF,NY,1613,1626.0,0,13.0,712.0,-0.5,0.0,11.25,0.0,10.0,0.0
2018-01-25,DL,2397,ORD,IL,MSP,MN,909,909.0,0,0.0,334.0,0.5,0.0,10.5,0.0,10.0,0.0
2018-01-12,HA,358,HNL,HI,KOA,HI,955,954.0,1,0.0,163.0,23.0,0.0,4.5,0.0,10.0,0.0
2018-01-12,OO,5485,LAX,CA,SFO,CA,2312,2304.0,1,0.0,337.0,18.5,0.0,5.25,0.0,10.0,0.0
2018-01-09,AS,26,SEA,WA,ORD,IL,1805,1754.0,0,0.0,1721.0,5.5,0.0,6.25,3.9,7.63,0.0
2018-01-21,DL,86,MSP,MN,DTW,MI,1331,1324.0,0,0.0,528.0,0.0,0.0,8.63,0.0,9.0,0.0
2018-01-11,WN,498,ABQ,NM,PHX,AZ,600,600.0,0,0.0,328.0,4.0,0.0,21.63,0.0,10.0,0.0
2018-01-28,WN,2192,LGA,NY,DEN,CO,950,944.0,0,0.0,1620.0,7.5,0.0,8.5,0.3,7.0,0.0
2018-01-23,AA,1824,PHL,PA,BOS,MA,930,927.0,0,0.0,280.0,11.5,0.0,15.75,4.1,8.88,0.0
2018-01-25,B6,195,BWI,MD,FLL,FL,700,653.0,0,0.0,925.0,1.0,0.0,11.88,0.0,10.0,0.0
2018-01-02,DL,701,ATL,GA,JFK,NY,1359,1406.0,1,7.0,760.0,-3.5,0.0,6.25,0.0,10.0,0.0
2018-01-18,OO,2974,GJT,CO,PHX,AZ,1152,1136.0,0,0.0,438.0,4.5,0.0,3.13,0.0,10.0,0.0
2018-01-31,OO,3546,DTW,MI,OKC,OK,1955,1951.0,0,0.0,900.0,-2.0,0.0,22.0,0.0,10.0,0.0
2018-01-12,UA,2062,EWR,NJ,BOS,MA,2154,2250.0,1,56.0,200.0,10.0,0.0,18.63,6.5,5.75,1.0
2018-01-11,OO,7426,INL,MN,MSP,MN,1058,1048.0,0,0.0,255.0,-16.5,1.9,16.63,2.3,9.0,0.0
2018-01-20,AS,557,LAX,CA,PDX,OR,600,551.0,0,0.0,834.0,14.0,0.0,17.5,0.0,10.0,0.0
2018-01-31,OO,4926,ATL,GA,SBN,IN,1001,957.0,0,0.0,566.0,5.0,0.0,7.63,0.0,10.0,0.0
2018-01-02,OO,7415,MSP,MN,RHI,WI,2200,2153.0,1,0.0,190.0,-17.0,0.1,17.0,0.1,10.0,0.0
2018-01-19,DL,2860,LAS,NV,SEA,WA,1422,1454.0,0,32.0,867.0,14.0,0.0,12.13,0.0,10.0,1.0
2018-01-07,OO,7418,ABE,PA,DTW,MI,1225,1210.0,0,0.0,425.0,-14.0,0.0,9.38,0.0,10.0,0.0
2018-01-05,WN,502,TPA,FL,ATL,GA,1950,2107.0,0,77.0,406.0,8.0,0.0,13.88,0.0,10.0,1.0
2018-01-23,9E,4089,JFK,NY,BOS,MA,1305,1301.0,0,0.0,187.0,7.5,0.0,18.63,0.0,9.0,0.0
2018-01-02,YV,6007,BDL,CT,IAD,VA,1937,1931.0,1,0.0,326.0,-12.0,0.0,10.5,0.0,10.0,0.0
2018-01-11,9E,3468,SYR,NY,LGA,NY,1358,1345.0,0,0.0,198.0,7.0,0.0,24.5,1.8,9.88,0.0
2018-01-07,MQ,3473,LGA,NY,GSO,NC,1929,2012.0,0,43.0,461.0,-12.0,0.0,15.63,0.0,10.0,1.0
2018-01-12,OO,2982,PHX,AZ,DRO,CO,1640,1630.0,1,0.0,353.0,16.5,0.0,4.88,0.0,10.0,0.0
2018-01-24,MQ,3532,DFW,TX,LCH,LA,1220,1216.0,0,0.0,295.0,10.0,0.0,5.5,0.0,10.0,0.0
2018-01-07,YV,6330,XNA,AR,IAH,TX,630,629.0,0,0.0,438.0,2.5,0.0,20.88,8.4,7.25,0.0
2018-01-19,9E,3659,LGA,NY,JAX,FL,1425,1525.0,0,60.0,833.0,-0.5,0.0,15.13,0.0,10.0,1.0
2018-01-21,WN,4402,LAX,CA,PHX,AZ,1310,1306.0,0,0.0,370.0,13.5,0.0,8.13,0.0,10.0,0.0
2018-01-15,DL,880,ATL,GA,BWI,MD,2000,2012.0,1,12.0,577.0,3.0,0.0,5.63,0.0,10.0,0.0
2018-01-03,DL,2525,BWI,MD,ATL,GA,1202,1245.0,0,43.0,577.0,-4.5,0.0,6.63,0.0,10.0,1.0
2018-01-24,VX,1399,JFK,NY,LAX,CA,700,657.0,0,0.0,2475.0,2.5,0.0,25.5,0.0,9.0,0.0
2018-01-09,AA,2760,MKE,WI,DFW,TX,1000,948.0,0,0.0,853.0,-1.0,0.0,10.0,0.0,10.0,0.0
2018-01-03,OO,4847,MLU,LA,ATL,GA,1439,1630.0,0,111.0,448.0,-1.0,0.0,8.75,0.0,10.0,1.0
2018-01-31,YV,6339,ICT,KS,IAH,TX,625,623.0,0,0.0,542.0,10.0,0.0,19.63,0.0,10.0,0.0
2018-01-24,F9,1585,TPA,FL,LAS,NV,1953,1949.0,0,0.0,1984.0,16.0,0.0,15.5,0.0,10.0,0.0
2018-01-12,UA,1062,EWR,NJ,ORD,IL,1510,1511.0,1,1.0,719.0,10.0,0.0,18.63,6.5,5.75,0.0
2018-01-25,AA,1519,SEA,WA,JFK,NY,735,727.0,0,0.0,2422.0,3.0,0.0,8.25,0.9,8.88,0.0
2018-01-11,WN,1695,AUS,TX,DAL,TX,600,554.0,0,0.0,189.0,13.5,0.0,21.38,2.4,6.25,0.0
2018-01-27,WN,2684,MDW,IL,HOU,TX,1715,1722.0,0,7.0,937.0,5.5,0.0,18.0,0.0,10.0,0.0
2018-01-12,WN,189,BWI,MD,PBI,FL,830,825.0,1,0.0,883.0,13.0,0.0,17.25,1.4,8.88,0.0
2018-01-19,DL,1097,RDU,NC,LAX,CA,705,704.0,0,0.0,2239.0,2.5,0.0,8.25,0.0,10.0,0.0
2018-01-22,YV,6161,PHL,PA,IAD,VA,1435,1426.0,0,0.0,135.0,8.0,0.0,5.5,0.0,9.0,0.0
2018-01-09,DL,796,PHX,AZ,SLC,UT,1804,1801.0,0,0.0,507.0,20.5,0.0,16.13,1.3,10.0,0.0
2018-01-28,9E,3674,MSP,MN,TYS,TN,1925,1921.0,0,0.0,792.0,-9.5,0.1,8.88,0.2,9.38,0.0
2018-01-30,WN,1796,MKE,WI,PHX,AZ,1755,1754.0,0,0.0,1460.0,-5.5,0.0,13.5,0.1,9.0,0.0
2018-01-28,DL,1114,SFO,CA,SLC,UT,600,556.0,0,0.0,599.0,13.5,0.0,9.13,0.0,10.0,0.0
2018-01-30,AS,627,LAS,NV,PDX,OR,1008,956.0,0,0.0,763.0,13.0,0.0,2.5,0.0,10.0,0.0
2018-01-21,OO,4526,MSP,MN,BIL,MT,1130,1127.0,0,0.0,748.0,0.0,0.0,8.63,0.0,9.0,0.0
2018-01-20,WN,3282,GEG,WA,SMF,CA,1015,1010.0,0,0.0,649.0,0.5,0.4,11.75,0.5,7.75,0.0
2018-01-30,OO,7362,DTW,MI,MLI,IL,2025,2020.0,0,0.0,373.0,-8.0,0.0,11.88,0.1,10.0,0.0
2018-01-11,OO,4595,LAX,CA,BOI,ID,2010,2007.0,0,0.0,674.0,16.0,0.0,4.13,0.0,10.0,0.0
2018-01-20,VX,1281,IND,IN,SFO,CA,1615,1604.0,0,0.0,1943.0,1.5,0.0,16.88,0.1,8.75,0.0
2018-01-10,OO,2952,DAY,OH,ORD,IL,1104,1055.0,0,0.0,240.0,4.5,0.0,15.38,0.1,9.0,0.0
2018-01-29,WN,1669,SMF,CA,LAS,NV,645,645.0,0,0.0,397.0,11.0,0.0,3.38,0.0,10.0,0.0
2018-01-01,B6,1726,TPA,FL,JFK,NY,2235,2339.0,1,64.0,1005.0,12.0,0.0,17.75,0.6,9.0,1.0
2018-01-30,YV,5924,DFW,TX,HSV,AL,1105,1050.0,0,0.0,603.0,8.5,0.0,15.63,0.0,10.0,0.0
2018-01-02,UA,647,SFO,CA,TPA,FL,1400,1407.0,1,7.0,2393.0,14.0,0.0,6.0,0.0,10.0,0.0
2018-01-18,WN,448,BHM,AL,MDW,IL,1910,1910.0,0,0.0,570.0,-2.5,0.0,7.0,0.0,10.0,0.0
2018-01-06,HA,121,ITO,HI,HNL,HI,919,915.0,0,0.0,216.0,19.5,0.0,12.88,0.6,9.75,0.0
2018-01-29,OH,5551,DCA,VA,BNA,TN,2000,2205.0,0,125.0,562.0,6.5,0.0,10.0,0.71,7.75,1.0
2018-01-07,WN,4693,TUS,AZ,DEN,CO,1710,1707.0,0,0.0,639.0,15.5,0.0,5.13,0.0,10.0,0.0
2018-01-17,EV,4010,EWR,NJ,SDF,KY,905,900.0,0,0.0,642.0,-2.0,2.0,14.0,3.4,8.25,0.0
2018-01-25,AS,23,ORD,IL,SEA,WA,800,753.0,0,0.0,1721.0,0.5,0.0,10.5,0.0,10.0,0.0
2018-01-18,WN,6258,PHX,AZ,BUR,CA,2125,2232.0,0,67.0,369.0,17.0,0.0,6.13,0.0,10.0,1.0
2018-01-17,WN,1234,DAL,TX,TUL,OK,2200,2222.0,0,22.0,237.0,-4.0,0.0,7.13,0.0,10.0,1.0
2018-01-04,OO,2948,SYR,NY,ORD,IL,510,505.0,0,0.0,607.0,-10.0,0.2,15.63,0.81,8.13,0.0
2018-01-05,AA,1736,BNA,TN,CLT,NC,1658,1651.0,0,0.0,328.0,-5.5,0.0,6.13,0.0,10.0,0.0
2018-01-25,YV,5791,HOU,TX,DFW,TX,507,454.0,0,0.0,247.0,11.0,0.0,10.38,0.0,10.0,0.0
2018-01-02,DL,2183,FAI,AK,SEA,WA,100,103.0,1,3.0,1533.0,-5.5,0.0,7.25,0.0,10.0,0.0
2018-01-26,OH,5445,ROA,VA,CLT,NC,1240,1350.0,0,70.0,155.0,5.5,0.0,5.13,0.0,10.0,1.0
2018-01-23,AA,2223,ORD,IL,LAX,CA,1320,1323.0,0,3.0,1744.0,0.0,0.3,14.63,0.4,9.0,0.0
2018-01-18,OO,5390,BHM,AL,IAH,TX,1450,1442.0,0,0.0,562.0,-2.5,0.0,7.0,0.0,10.0,0.0
2018-01-26,AA,1223,JFK,NY,DFW,TX,1725,1718.0,0,0.0,1391.0,0.0,0.0,9.88,0.0,10.0,0.0
2018-01-20,WN,3365,STL,MO,BOS,MA,1140,1138.0,0,0.0,1047.0,6.5,0.0,10.63,0.0,9.0,0.0
2018-01-02,YV,5812,TUS,AZ,PHX,AZ,1610,1606.0,1,0.0,110.0,15.5,0.0,5.13,0.0,10.0,0.0
2018-01-08,UA,734,SFO,CA,ORD,IL,610,607.0,0,0.0,1846.0,12.5,0.0,11.5,19.2,8.5,0.0
2018-01-31,AA,2527,PHX,AZ,JFK,NY,1310,1313.0,0,3.0,2153.0,19.5,0.0,5.0,0.0,10.0,0.0
2018-01-13,MQ,3822,JAX,FL,MIA,FL,1526,1518.0,1,0.0,335.0,10.0,0.0,14.5,0.3,10.0,0.0
2018-01-17,AA,400,CLT,NC,BOS,MA,1315,1311.0,0,0.0,728.0,-2.0,3.2,11.88,4.0,7.0,0.0
2018-01-25,WN,1719,DAL,TX,ATL,GA,600,559.0,0,0.0,721.0,12.0,0.0,14.0,0.0,10.0,0.0
2018-01-30,DL,639,DCA,VA,ATL,GA,600,551.0,0,0.0,547.0,-0.5,0.0,18.75,0.0,10.0,0.0
2018-01-29,YV,5840,MAF,TX,PHX,AZ,1300,1251.0,0,0.0,581.0,9.0,0.0,11.75,0.0,10.0,0.0
2018-01-09,9E,3923,TRI,TN,ATL,GA,1140,1134.0,0,0.0,227.0,6.5,0.0,2.88,0.2,4.25,0.0
2018-01-26,AA,2124,BOS,MA,DCA,VA,1800,1755.0,0,0.0,399.0,-4.0,0.0,11.63,0.0,10.0,0.0
2018-01-29,AA,683,LAS,NV,DFW,TX,1455,1500.0,0,5.0,1055.0,12.5,0.0,6.5,0.0,10.0,0.0
2018-01-04,DL,1122,MSP,MN,ATL,GA,725,752.0,0,27.0,907.0,-18.5,0.0,4.75,0.0,10.0,1.0
2018-01-17,WN,1553,LAS,NV,PDX,OR,2040,2034.0,0,0.0,763.0,11.5,0.0,3.13,0.0,10.0,0.0
2018-01-06,HA,229,KOA,HI,OGG,HI,1050,1045.0,0,0.0,84.0,22.5,0.0,10.13,0.1,10.0,0.0
